2 	-3.93556 	-4.85723e-18 	1.16942 	-0.000148991 	0
2 	-3.80884 	-5.55112e-18 	1.17012 	-0.000424975 	0
2 	-3.68632 	-6.59195e-18 	1.17145 	-0.000696102 	0
2 	-3.56788 	-4.85723e-18 	1.17336 	-0.000937716 	0
2 	-3.45338 	-6.245e-18 	1.17579 	-0.00115964 	0
2 	-3.34268 	-4.16334e-18 	1.17868 	-0.0013536 	0
2 	-3.23566 	1.04083e-18 	1.182 	-0.00152008 	0
2 	-3.13221 	1.04083e-18 	1.18569 	-0.00165711 	0
2 	-3.03219 	-3.46945e-19 	1.18972 	-0.00176386 	0
2 	-2.93549 	-7.70372e-34 	1.19406 	-0.00184017 	0
2 	-2.84202 	1.73472e-18 	1.19866 	-0.00188608 	0
2 	-2.75164 	1.73472e-18 	1.20349 	-0.00190183 	0
2 	-2.66428 	3.46945e-18 	1.20853 	-0.00188806 	0
2 	-2.57982 	5.20417e-18 	1.21375 	-0.00184573 	0
2 	-2.49816 	3.46945e-18 	1.21911 	-0.00177608 	0
2 	-2.41922 	5.20417e-18 	1.2246 	-0.00168068 	0
2 	-2.34291 	5.20417e-18 	1.23018 	-0.00156139 	0
2 	-2.26913 	1.73472e-18 	1.23585 	-0.00142038 	0
2 	-2.19781 	-1.73472e-18 	1.24158 	-0.00126015 	0
2 	-2.12886 	-5.20417e-18 	1.24736 	-0.00108344 	0
2 	-2.0622 	-6.93889e-18 	1.25319 	-0.000893179 	0
2 	-1.99775 	-6.93889e-18 	1.25905 	-0.000692248 	0
2 	-1.93545 	-6.93889e-18 	1.26494 	-0.000482894 	0
2 	-1.87522 	-6.93889e-18 	1.27084 	-0.000267061 	0
2 	-1.81699 	-5.20417e-18 	1.27675 	-4.60042e-05 	0
2 	-1.7607 	-3.46945e-18 	1.28261 	0.0001787 	0
2 	-1.70628 	-5.20417e-18 	1.28841 	0.000404799 	0
2 	-1.65367 	-6.93889e-18 	1.29409 	0.000630071 	0
2 	-1.60281 	-6.93889e-18 	1.29961 	0.000851789 	0
2 	-1.55363 	-5.55112e-18 	1.30494 	0.00106782 	0
2 	-1.5061 	-4.16334e-18 	1.31004 	0.00127786 	0
2 	-1.46014 	-4.16334e-18 	1.31482 	0.00148467 	0
2 	-1.41571 	-2.42861e-18 	1.3192 	0.00169526 	0
2 	-1.37276 	2.77556e-18 	1.32298 	0.00192186 	0
2 	-1.33124 	6.245e-18 	1.32591 	0.00218211 	0
2 	-1.2911 	2.77556e-18 	1.3276 	0.00249737 	0
2 	-1.25229 	-6.93889e-19 	1.32756 	0.00288783 	0
2 	-1.21477 	-6.93889e-19 	1.32526 	0.00336686 	0
2 	-1.1785 	-2.42861e-18 	1.3201 	0.00394352 	0
2 	-1.14344 	-5.55112e-18 	1.31158 	0.00461814 	0
2 	-1.10954 	-6.93889e-18 	1.29925 	0.00529057 	0
2 	-1.07677 	-6.93889e-18 	1.28283 	0.005791 	0
2 	-1.04437 	-8.45479e-18 	1.26088 	0.00795784 	4.28905e-20
2 	-1.01665 	-9.49562e-18 	1.22909 	0.0115644 	2.21812e-20
2 	-1.00013 	-9.02056e-18 	1.23077 	0.00460754 	1.74395e-21
2 	-0.978299 	-8.67362e-18 	1.19151 	0.00732215 	-6.93957e-20
2 	-0.944575 	-6.95186e-18 	1.1443 	0.0100554 	3.48357e-20
2 	-0.913284 	-5.21714e-18 	1.08879 	0.0123574 	-2.35186e-20
2 	-0.896078 	-4.85723e-18 	1.09031 	0.006458 	3.26797e-21
2 	-0.875754 	-4.85723e-18 	1.0262 	0.00849505 	3.09757e-20
2 	-0.840661 	-4.77875e-18 	0.954517 	0.00982812 	-1.15645e-19
2 	-0.805119 	-5.84201e-18 	0.876648 	0.0103048 	6.57977e-20
2 	-0.786234 	-5.99735e-18 	0.794421 	0.00982168 	-1.9214e-20
2 	-0.768132 	-5.97493e-18 	0.793406 	0.00567508 	5.38197e-20
2 	-0.732715 	-6.99892e-18 	0.707794 	0.00454025 	-8.40775e-20
2 	-0.695868 	-6.49111e-18 	0.621878 	0.00244959 	2.97955e-21
2 	-0.668107 	-3.99246e-18 	0.537385 	-0.000469531 	-4.06061e-20
2 	-0.649373 	-6.83877e-19 	0.534055 	-0.00335457 	-3.43262e-20
2 	-0.620939 	-1.04083e-18 	0.451605 	-0.00668446 	3.40875e-20
2 	-0.582883 	-4.44641e-18 	0.37275 	-0.0104566 	2.25697e-20
